target_gene_id,MAG_id,branch,habitat,sample_group,sample_id,target_contig,neighbor_orf_id,contig_id,relative_position,strand,start,end,KO,product,function_class,function_label,is_target,source_remote_orf_path
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_36,k141_492248,-6,-,32033,33322,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_37,k141_492248,-5,-,33315,34985,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_38,k141_492248,-4,-,34992,35741,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_39,k141_492248,-3,-,35843,35950,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_40,k141_492248,-2,-,35975,36715,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_41,k141_492248,-1,-,36739,38937,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_42,k141_492248,0,-,39113,41791,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_43,k141_492248,1,-,41804,42385,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_44,k141_492248,2,-,42406,43548,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_45,k141_492248,3,-,43564,44685,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_46,k141_492248,4,-,44829,47096,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_47,k141_492248,5,-,47106,48239,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_48,k141_492248,6,-,48236,50014,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_49,k141_492248,7,-,50027,50155,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_50,k141_492248,8,-,50178,50300,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_51,k141_492248,9,-,50409,50711,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-0-4_bin8-k141_492248_42,SY456YB-0-4_bin8,aioA-like-associated,IS,SY456YB-0-4,SY456YB-0-4,k141_492248,k141_492248_52,k141_492248,10,+,51025,51669,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_18,k141_1029503,-10,-,18152,18883,K02483,"two-component system, OmpR family, response regulator",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_19,k141_1029503,-9,+,19029,21275,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_20,k141_1029503,-8,+,21382,21993,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_21,k141_1029503,-7,-,21940,23313,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_22,k141_1029503,-6,-,23322,24593,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_23,k141_1029503,-5,-,24598,26238,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_24,k141_1029503,-4,-,26250,27110,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_25,k141_1029503,-3,-,27095,27202,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_26,k141_1029503,-2,-,27247,27987,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_27,k141_1029503,-1,-,28013,30199,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_28,k141_1029503,0,-,30367,33045,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_29,k141_1029503,1,-,33057,33638,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_30,k141_1029503,2,-,33659,34810,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_31,k141_1029503,3,-,34831,35952,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_32,k141_1029503,4,-,36099,38363,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_33,k141_1029503,5,-,38374,39516,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_34,k141_1029503,6,-,39513,41279,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_35,k141_1029503,7,-,41289,41417,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_36,k141_1029503,8,-,41449,41592,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_37,k141_1029503,9,-,41669,41971,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin27-k141_1029503_28,SY456YB-8-12_bin27,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_1029503,k141_1029503_38,k141_1029503,10,+,42163,42930,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_66,k141_963697,-10,-,68807,69802,K01772,protoporphyrin/coproporphyrin ferrochelatase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_67,k141_963697,-9,-,69795,70562,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_68,k141_963697,-8,+,70804,71106,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_69,k141_963697,-7,+,71441,71569,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_70,k141_963697,-6,+,71579,73339,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_71,k141_963697,-5,+,73336,74469,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_72,k141_963697,-4,+,74480,76753,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_73,k141_963697,-3,+,76918,78036,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_74,k141_963697,-2,+,78052,79197,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_75,k141_963697,-1,+,79220,79801,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_76,k141_963697,0,+,79814,82492,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_77,k141_963697,1,+,82654,84828,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_78,k141_963697,2,+,84858,85598,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_79,k141_963697,3,+,85623,85730,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_80,k141_963697,4,+,85814,86566,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_81,k141_963697,5,+,86606,88249,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_82,k141_963697,6,+,88253,89524,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_83,k141_963697,7,+,89517,90893,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_84,k141_963697,8,-,90890,91609,K02483,"two-component system, OmpR family, response regulator",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_85,k141_963697,9,+,91757,94003,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin34-k141_963697_76,SY456YB-8-12_bin34,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_963697,k141_963697_86,k141_963697,10,+,94123,94743,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_179,k141_708485,-10,+,180755,181363,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_180,k141_708485,-9,+,181329,181976,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_181,k141_708485,-8,+,182038,182331,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_182,k141_708485,-7,+,182485,182625,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_183,k141_708485,-6,+,182786,184549,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_184,k141_708485,-5,+,184546,185379,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_185,k141_708485,-4,+,185395,187674,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_186,k141_708485,-3,+,187917,189038,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_187,k141_708485,-2,+,189057,190211,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_188,k141_708485,-1,+,190224,190808,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_189,k141_708485,0,+,190825,193500,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_190,k141_708485,1,+,193690,195933,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_191,k141_708485,2,+,195966,196703,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_192,k141_708485,3,+,196741,196881,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_193,k141_708485,4,+,196878,197765,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_194,k141_708485,5,+,197786,199513,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_195,k141_708485,6,+,199479,200801,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_196,k141_708485,7,+,200798,202180,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_197,k141_708485,8,-,202167,203465,K03750,molybdopterin molybdotransferase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_198,k141_708485,9,-,203446,204153,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin4-k141_708485_189,SY456YB-8-12_bin4,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_708485,k141_708485_199,k141_708485,10,-,204303,206528,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin5-k141_222164_2,SY456YB-8-12_bin5,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_222164,k141_222164_1,k141_222164,-1,-,2,583,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
